% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=85098, Mon Mar 29 13:17:42 2021
1 12 0.9171624671503592 1.0000466677555726 1.0 1.0 1.000003333338889 1.000006666688889 1.00001000005 1.0000133334222225 1.0000166668055563 1.0000200002000015 1.0000233336055577 1.0000266670222253 1.0000300004500045 1.0000333338888951 1.0000366673388972 1.0000400008000108 1.000043334272236 1.0000466677555726
2 24 0.8929952525229087 1.040864360912554 0.9486396481999188 0.9486396481999188 0.9559898024960195 0.9756439465906881 0.9836515931221389 0.9875050590389932 0.9972326680144068 1.0000212185835757 1.0000233523147983 1.0000268851044745 1.0002391734739164 1.0014347863954665 1.0047117425166487 1.0244820850830876 1.0278513309271893 1.040864360912554
3 36 0.8569043345630031 1.1158562083589363 0.9392525576526071 0.9392525576526071 0.9464045836321258 0.9558481876937392 0.9693320532165479 0.9740385649767638 0.9801925333392499 0.9917868862955427 0.9936171142605245 0.9966540631691495 1.0001418705185485 1.0065510751894822 1.0193032180926687 1.022554110812733 1.0418707854032572 1.1158562083589363
4 48 0.8545171360345631 1.116712337912464 0.8983357623597416 0.8983357623597416 0.9479821759969584 0.9491778575767211 0.959175600771859 0.9641164717434945 0.9746311424247105 0.9855853926318044 0.9967133241171467 0.9991353880814935 1.0069064799722671 1.0119449380988004 1.0263392887730713 1.0383126075201676 1.0549708399861146 1.116712337912464
5 60 0.8506411435807676 1.156706449442166 0.8798489955213604 0.8798489955213604 0.9161580370282817 0.9362352936526352 0.9507934469917919 0.9577292414069227 0.9612006508051307 0.9760001410352328 0.9839727038954603 0.9968929004479832 1.0048612272627357 1.0167855691043217 1.0322896342483807 1.0338959228172455 1.0773089774798155 1.156706449442166
6 72 0.8817631656052296 1.1712294068526177 0.8510399292658362 0.8510399292658362 0.8932859272842184 0.9298632939961973 0.9474758526363666 0.9528810251601209 0.9612982216546708 0.9742117077080191 0.9801954727901361 0.9980333125696094 1.0050034888386203 1.0201403098385333 1.0329953657826456 1.0538347530694034 1.0770733064593272 1.1712294068526177
7 84 0.8817197444432698 1.2204195032387972 0.8418321610509182 0.8418321610509182 0.8770289009730289 0.9029625020248865 0.934198247689651 0.9444610803865081 0.9605058475441681 0.9694961647347414 0.9775046519444078 0.9949540643828514 1.0032077754338318 1.0179330296381435 1.0347113185189287 1.0569470699941106 1.0846161452231793 1.2204195032387972
8 96 0.8867881049367506 1.23822688868499 0.8252985916059561 0.8252985916059561 0.8638434982406328 0.8897071011450836 0.9292842391233681 0.946249811497688 0.9568262323971355 0.9641258591685893 0.9813480856838223 0.9928296334331055 0.9962575408415184 1.017043147674937 1.0324528316456858 1.0702915556988133 1.1022420105170454 1.23822688868499
9 108 0.9077791862362357 1.253083905302818 0.7990741940917822 0.7990741940917822 0.8613919516479718 0.8741184168438901 0.9219494333146239 0.94108692114823 0.9540205178911628 0.9614314995950982 0.9792937880706358 0.9858951503924613 1.0049246830936829 1.013297669717417 1.0372810593317412 1.0649520673304942 1.110530857383129 1.253083905302818
10 120 0.9404088071135682 1.2730582078652628 0.7784387454405173 0.7784387454405173 0.8567709261841435 0.8787881203972714 0.9059107237953087 0.9164451306416382 0.9493343086205634 0.9579567926083945 0.9785840090148921 0.9871550417801691 1.0102442694724778 1.014097216653467 1.0577737816435766 1.0629054830847346 1.1127667281974138 1.2730582078652628
11 132 0.9678484783846368 1.3022799224752477 0.7527582868286574 0.7527582868286574 0.8509873636724268 0.8813687889143176 0.9017992888388779 0.908356774372726 0.9400890889818988 0.9479047050315212 0.9683687680767833 0.9876269846146586 1.0056907900951582 1.0160759376496753 1.0627197111738655 1.0761763879697148 1.1207454540931996 1.3022799224752477
12 144 1.0120542534807944 1.313006703369196 0.738660148648313 0.738660148648313 0.841448914191362 0.8766332983461336 0.8859699321617935 0.9082886462496564 0.9448900729146774 0.9475471274060911 0.9734211756706747 0.98463908855581 0.9935458133162528 1.031715428268355 1.0585168181469622 1.072631569201647 1.137416600434613 1.313006703369196
13 156 1.0288020508334061 1.3116070712541306 0.7286923307829417 0.7286923307829417 0.8393663623592604 0.8650411715156866 0.8822849909917087 0.9097800696950278 0.9359831350686014 0.9479481757195182 0.9674133694408363 0.985936810379782 1.0013176818583942 1.0280055211979393 1.057297307172305 1.0782116398843284 1.1683002675801994 1.3116070712541306
14 168 1.048716309430182 1.31163171445948 0.720514830950283 0.720514830950283 0.8331392670090373 0.8534683826927778 0.8732067698773539 0.9060501216241763 0.9305125787180084 0.9449204273159161 0.9580019512609462 0.9830276694557976 1.012969446043358 1.0258949915315108 1.0478178495722446 1.0847901117663648 1.1713869165651773 1.31163171445948
15 180 1.0380810762959332 1.306441690116008 0.7006683644479786 0.7006683644479786 0.825432699270948 0.8506672454631509 0.8781917845968734 0.9000222722490127 0.9260846715825823 0.9414664991632892 0.9597034192806624 0.9836100780332513 1.0243636681789572 1.0278941759205689 1.0591731356402598 1.1204967517222288 1.174359254296463 1.306441690116008
16 192 1.0896388547770037 1.3107225847799155 0.6887781045372418 0.6887781045372418 0.8123721821575653 0.8450395742167753 0.8675704037203732 0.8854723632951718 0.9207259181737338 0.9428564438699721 0.9522096265242531 0.9758897898468356 1.0202899923454858 1.0479883904516094 1.0775432871449955 1.124771554224741 1.1613202616925098 1.3107225847799155
17 204 1.0789457778674072 1.3202015674430356 0.6943603695986923 0.6943603695986923 0.8038273680318495 0.841422695407202 0.8603579741644234 0.8697488350666308 0.9143624850012989 0.9402847935208405 0.947374129835221 0.9711745198101001 1.014194667666901 1.0474207096154415 1.0872256668926428 1.1544443536865394 1.1821996987940815 1.3202015674430356
18 216 1.1420818891291815 1.315950071763548 0.6770821259531945 0.6770821259531945 0.7889346098585475 0.8377158405568095 0.8590352597557925 0.8730636540584631 0.9141768938014206 0.9455074289589852 0.9511899035728596 0.981226891632338 0.989483205496188 1.046638220086639 1.0949490468848742 1.1556977956790164 1.203550995292452 1.315950071763548
19 228 1.1276143717304088 1.3652994361819948 0.6601856474112713 0.6601856474112713 0.7897722243836105 0.821947737305336 0.8466492370467181 0.8633434331097043 0.9171968666686291 0.9506162305331775 0.9572536966646963 0.9783693378654937 0.9862425610885133 1.0672891539510998 1.1078517095832916 1.1381328589147024 1.2276942398190638 1.3652994361819948
20 240 1.0645436834526987 1.397227218991093 0.645655074482945 0.645655074482945 0.7816760708555299 0.8211241647114119 0.8443462255032884 0.8600315070038982 0.8995436809719617 0.9403019236692173 0.9513716878180855 0.9654781116109737 0.990556345789277 1.0680574301677188 1.1101968166871643 1.132323764092032 1.2260033832358468 1.397227218991093
21 252 1.0180914502953387 1.4160794755199584 0.6295406181487269 0.6295406181487269 0.7764366860254434 0.8017188092596893 0.8391958870424403 0.855840801141037 0.8936045629591409 0.9368064611554394 0.9439828770775752 0.9594022445551511 0.9873810403308623 1.0654386223836712 1.108078568018464 1.1348294232945624 1.2350844694520344 1.4160794755199584
22 264 0.9858433000921605 1.4134781452549612 0.6163089997188381 0.6163089997188381 0.7874098239431402 0.800428561682581 0.8314931561635586 0.839607373647308 0.8860936600732052 0.934367917774089 0.941150554841726 0.9660613834750583 0.97384915377569 1.0691644661363966 1.1087310201985239 1.1332493419467968 1.230183813786099 1.4134781452549612
23 276 0.9266096983247766 1.438955270359742 0.6059098994191279 0.6059098994191279 0.7789834339767658 0.7965931661255283 0.8224008055658851 0.8306835550580198 0.8849522460124696 0.9158818367780831 0.9376303923587849 0.9656060273237103 0.9737699904686947 1.084452910652172 1.1052941975357378 1.1398400210808257 1.2340174787755753 1.438955270359742
24 288 0.8873054860143427 1.4537567180678896 0.592296089001241 0.592296089001241 0.769289286124622 0.7832879457771641 0.82489726105602 0.8255484661229846 0.8798844164976349 0.9042746864094163 0.9338915173845361 0.9630381027666611 0.9722388941380871 1.0854712741366381 1.1112808772261005 1.1499950296688755 1.2251004276098185 1.4537567180678896
25 300 0.878827364114615 1.4712167624841468 0.5687072021033831 0.5687072021033831 0.7677379166361159 0.7790496277529284 0.8216714549148735 0.8247209517177985 0.87599653079329 0.9032528519435887 0.9275906880489002 0.9608897185052196 0.9695516198147439 1.0858716366392354 1.099158213223477 1.1813347446059508 1.2296182291297673 1.4712167624841468
26 312 0.8871369640943303 1.4901540686547823 0.5390832589709408 0.5390832589709408 0.7632966013187185 0.7989880529828931 0.821903271933253 0.8338474546461989 0.8872179804125685 0.9031619523054902 0.9382462819857916 0.9585443305227507 0.9654555175732369 1.0810894768162 1.1071861656270083 1.1848303655993035 1.2316034839942176 1.4901540686547823
27 324 0.915052600944485 1.5264400371456224 0.5232182003081574 0.5232182003081574 0.7643961824023829 0.7839978154583706 0.8112088379159828 0.829825159620722 0.8937159671581149 0.9014326513266456 0.9346985337328994 0.9613953733162866 0.9862134478013391 1.0746396185310843 1.0974868166495428 1.1880591480623715 1.2622349371558992 1.5264400371456224
28 336 0.9018132478916058 1.5811539804889398 0.4996706158330267 0.4996706158330267 0.7594118647691006 0.7851715055398099 0.8165818137765931 0.8260840340305061 0.8839713912223822 0.9038617916774536 0.9330167335867117 0.9624999690016284 0.9874044750896999 1.0815634384793753 1.102420930119725 1.1846823214282862 1.2558856105426646 1.5811539804889398
29 348 0.8527727497514186 1.5987701116471214 0.4860295295437983 0.4860295295437983 0.7497508240853706 0.7759910503773036 0.8088615214051036 0.8340307421380959 0.881577514542889 0.889352693169022 0.9319110185071657 0.9674595523266457 0.986468874481945 1.0943679142166396 1.1322828638167024 1.1852129266570335 1.259622791487637 1.5987701116471214
30 360 0.8528747684489705 1.583953983799587 0.46861995909152504 0.46861995909152504 0.7450496988587095 0.7831229037997877 0.8097122157293212 0.8366164409322886 0.8712336756804628 0.8842071897430263 0.924686496327137 0.962885248738306 0.9876193787209081 1.0806475412111416 1.129788894763726 1.1858328627419776 1.2536827704616043 1.583953983799587
31 372 0.8492123075761101 1.561606041550181 0.45688548085711467 0.45688548085711467 0.7431954742438125 0.797663441614691 0.7998824703710847 0.8376127897928679 0.8690264884835637 0.9001758121656999 0.9307188971149702 0.9609102890403937 0.9856909616835342 1.0874525553123828 1.1334200643048666 1.1901631624579676 1.248663908649023 1.561606041550181
32 384 0.8478942202506947 1.550570578860207 0.4424755179746467 0.4424755179746467 0.7381387085233581 0.7968497712946342 0.8038133805611342 0.830292940428635 0.8670505840760032 0.8989900812718205 0.9404720095755772 0.9557225071803372 0.9860116170066708 1.088328779344187 1.1636264638448246 1.2046733963644014 1.2415376152842388 1.550570578860207
33 396 0.8237388824578926 1.5634491686640428 0.4288723770071116 0.4288723770071116 0.7385286083746326 0.7917717779323152 0.8137173765924295 0.8292722649832286 0.8703974420645448 0.8942322157456514 0.9415008179663508 0.9461111403566578 0.9949841265299224 1.0863037017451176 1.1593628749350946 1.2202320455005908 1.2444787517382896 1.5634491686640428
34 408 0.7558370257997246 1.5598951369803276 0.41549623056878365 0.41549623056878365 0.7376414529971089 0.7812201151470474 0.8013254551688216 0.8262876229053038 0.8686908543246998 0.9042945128844515 0.936981272436893 0.9513652233205905 1.0049379387857973 1.0822066984162566 1.152282169658304 1.2292508705686125 1.26582528788256 1.5598951369803276
35 420 0.7289494680077855 1.5260634507965183 0.40358094465619626 0.40358094465619626 0.7398628759734857 0.7710859358636312 0.8058912027198787 0.8264685015472468 0.8676664749665528 0.902717281247063 0.9334749569240758 0.9579880865476252 1.0207111017540471 1.0702216829667286 1.1439606690405555 1.2350173070043073 1.2724019817184065 1.5260634507965183
