% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=85098, Mon Mar 29 13:17:42 2021
1 12 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
2 24 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
3 36 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
4 48 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
5 60 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
6 72 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
7 84 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
8 96 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
9 108 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
10 120 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
11 132 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
12 144 -0.03958751483992056 -0.006260070449388984 0.009755790711608248 0.03065956916267299 0.9567459755132364 0.9717720088597537 0.9771127442640393 0.9862843032734603 0.9901818148079441 0.9942571632203152 0.9962382336872236 0.9976149344613783 1.001428670072944 1.0018514901597846 1.005404357567726 1.0113073044551644 1.018811424493587 1.0415283422694854 1.0455393671535973
